filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200218_203619.jpg,800,600,Kd,76,158,203,201
IMG_20200218_203619.jpg,800,600,Kd,470,132,583,180
IMG_20200218_203619.jpg,800,600,Kd,487,408,599,456
IMG_20200218_203619.jpg,800,600,Kd,103,437,226,487
IMG_20200218_203620.jpg,800,600,Th,548,116,674,165
IMG_20200218_203620.jpg,800,600,Th,131,130,254,172
IMG_20200218_203620.jpg,800,600,Th,133,433,254,477
IMG_20200218_203620.jpg,800,600,Th,558,432,687,480
IMG_20200218_203623.jpg,800,600,Th,540,122,632,177
IMG_20200218_203623.jpg,800,600,Th,240,229,329,289
IMG_20200218_203623.jpg,800,600,Th,616,343,712,406
IMG_20200218_203623.jpg,800,600,Th,311,448,403,504
IMG_20200218_2036230.jpg,800,600,6c,118,130,239,182
IMG_20200218_2036230.jpg,800,600,6c,480,143,594,187
IMG_20200218_2036230.jpg,800,600,6c,475,399,590,446
IMG_20200218_2036230.jpg,800,600,6c,123,406,241,451
IMG_20200218_203626.jpg,800,600,8h,112,127,243,182
IMG_20200218_203626.jpg,800,600,8h,564,170,711,230
IMG_20200218_203626.jpg,800,600,8h,97,448,220,500
IMG_20200218_203626.jpg,800,600,8h,528,507,665,568
IMG_20200218_203629.jpg,800,600,3s,341,39,411,121
IMG_20200218_203629.jpg,800,600,3s,174,180,243,261
IMG_20200218_203629.jpg,800,600,3s,529,280,608,367
IMG_20200218_203629.jpg,800,600,3s,352,419,425,505
IMG_20200218_203632.jpg,800,600,3s,138,97,274,159
IMG_20200218_203632.jpg,800,600,3s,564,164,695,226
IMG_20200218_203632.jpg,800,600,3s,109,402,235,457
IMG_20200218_203632.jpg,800,600,3s,510,467,638,531
IMG_20200218_203635.jpg,800,600,8h,312,138,372,194
IMG_20200218_203635.jpg,800,600,8h,191,279,247,335
IMG_20200218_203635.jpg,800,600,8h,511,309,582,375
IMG_20200218_203635.jpg,800,600,8h,374,461,441,528
IMG_20200218_203640.jpg,800,600,7h,235,116,339,163
IMG_20200218_203640.jpg,800,600,7h,559,158,645,200
IMG_20200218_203640.jpg,800,600,7h,217,363,323,409
IMG_20200218_203640.jpg,800,600,7h,549,383,643,424
IMG_20200218_203644.jpg,800,600,Js,128,154,246,200
IMG_20200218_203644.jpg,800,600,Js,475,189,574,230
IMG_20200218_203644.jpg,800,600,Js,114,414,232,453
IMG_20200218_203644.jpg,800,600,Js,456,427,561,470
IMG_20200218_203646.jpg,800,600,8d,149,132,261,180
IMG_20200218_203646.jpg,800,600,8d,490,209,593,257
IMG_20200218_203646.jpg,800,600,8d,93,389,206,435
IMG_20200218_203646.jpg,800,600,8d,442,453,543,501
IMG_20200218_203653.jpg,800,600,Ah,177,150,287,193
IMG_20200218_203653.jpg,800,600,Ah,524,172,622,212
IMG_20200218_203653.jpg,800,600,Ah,166,409,275,449
IMG_20200218_203653.jpg,800,600,Ah,516,416,613,458
IMG_20200218_203656.jpg,800,600,Ks,88,148,209,195
IMG_20200218_203656.jpg,800,600,Ks,459,156,570,200
IMG_20200218_203656.jpg,800,600,Ks,99,421,219,464
IMG_20200218_203656.jpg,800,600,Ks,462,418,570,458
IMG_20200218_203658.jpg,800,600,7c,502,118,614,164
IMG_20200218_203658.jpg,800,600,7c,127,139,245,187
IMG_20200218_203658.jpg,800,600,7c,521,382,632,432
IMG_20200218_203658.jpg,800,600,7c,151,411,270,461
IMG_20200218_203701.jpg,800,600,4c,462,169,585,215
IMG_20200218_203701.jpg,800,600,4c,66,166,190,211
IMG_20200218_203701.jpg,800,600,4c,461,461,581,501
IMG_20200218_203701.jpg,800,600,4c,75,457,192,497
IMG_20200218_203703.jpg,800,600,7d,472,154,590,193
IMG_20200218_203703.jpg,800,600,7d,92,136,214,179
IMG_20200218_203703.jpg,800,600,7d,462,422,575,462
IMG_20200218_203703.jpg,800,600,7d,94,416,209,452
IMG_20200218_203707.jpg,800,600,2d,445,113,551,163
IMG_20200218_203707.jpg,800,600,2d,91,167,201,216
IMG_20200218_203707.jpg,800,600,2d,485,368,589,411
IMG_20200218_203707.jpg,800,600,2d,141,419,248,474
IMG_20200218_203710.jpg,800,600,9h,465,119,568,169
IMG_20200218_203710.jpg,800,600,9h,97,166,210,216
IMG_20200218_203710.jpg,800,600,9h,499,376,603,422
IMG_20200218_203710.jpg,800,600,9h,143,434,253,482
IMG_20200218_203712.jpg,800,600,Ad,493,146,598,191
IMG_20200218_203712.jpg,800,600,Ad,145,181,257,226
IMG_20200218_203712.jpg,800,600,Ad,519,395,624,435
IMG_20200218_203712.jpg,800,600,Ad,181,427,288,479
IMG_20200218_203714.jpg,800,600,Jh,429,147,545,195
IMG_20200218_203714.jpg,800,600,Jh,40,179,160,229
IMG_20200218_203714.jpg,800,600,Jh,456,418,567,463
IMG_20200218_203714.jpg,800,600,Jh,84,455,198,503
IMG_20200218_203716.jpg,800,600,7d,110,111,235,169
IMG_20200218_203716.jpg,800,600,7d,494,186,611,245
IMG_20200218_203716.jpg,800,600,7d,70,390,190,448
IMG_20200218_203716.jpg,800,600,7d,441,456,556,511
IMG_20200218_203718.jpg,800,600,4c,123,71,243,134
IMG_20200218_203718.jpg,800,600,4c,494,169,606,226
IMG_20200218_203718.jpg,800,600,4c,62,351,177,403
IMG_20200218_203718.jpg,800,600,4c,425,436,535,493
IMG_20200218_203754.jpg,800,600,Th,170,172,266,213
IMG_20200218_203754.jpg,800,600,Th,477,153,561,189
IMG_20200218_203754.jpg,800,600,Th,493,362,575,401
IMG_20200218_203754.jpg,800,600,Th,193,391,285,432
IMG_20200218_203800.jpg,800,600,4h,478,172,570,206
IMG_20200218_203800.jpg,800,600,4h,172,174,270,208
IMG_20200218_203800.jpg,800,600,4h,482,387,565,422
IMG_20200218_203800.jpg,800,600,4h,182,395,277,432
IMG_20200218_203805.jpg,800,600,7h,193,157,288,198
IMG_20200218_203805.jpg,800,600,7h,498,200,590,245
IMG_20200218_203805.jpg,800,600,7h,162,379,258,421
IMG_20200218_203805.jpg,800,600,7h,469,421,559,463
IMG_20200218_203810.jpg,800,600,8h,479,143,572,185
IMG_20200218_203810.jpg,800,600,8h,160,159,263,197
IMG_20200218_203810.jpg,800,600,8h,491,368,585,405
IMG_20200218_203810.jpg,800,600,8h,183,390,276,427
IMG_20200218_203815.jpg,800,600,Tc,114,145,222,183
IMG_20200218_203815.jpg,800,600,Tc,443,147,537,182
IMG_20200218_203815.jpg,800,600,Tc,125,383,228,418
IMG_20200218_203815.jpg,800,600,Tc,443,374,538,409
IMG_20200218_203817.jpg,800,600,Tc,406,100,485,160
IMG_20200218_203817.jpg,800,600,Tc,137,226,228,290
IMG_20200218_203817.jpg,800,600,Tc,498,282,578,345
IMG_20200218_203817.jpg,800,600,Tc,243,419,329,490
IMG_20200218_203822.jpg,800,600,2c,130,158,250,202
IMG_20200218_203822.jpg,800,600,2c,490,171,595,213
IMG_20200218_203822.jpg,800,600,2c,130,421,246,458
IMG_20200218_203822.jpg,800,600,2c,485,423,588,462
IMG_20200218_203826.jpg,800,600,2c,248,83,344,147
IMG_20200218_203826.jpg,800,600,2c,138,298,235,359
IMG_20200218_203826.jpg,800,600,2c,524,229,609,293
IMG_20200218_203826.jpg,800,600,2c,428,434,523,497
IMG_20200218_2038260.jpg,800,600,Jd,196,123,296,168
IMG_20200218_2038260.jpg,800,600,Jd,525,142,629,183
IMG_20200218_2038260.jpg,800,600,Jd,514,384,621,428
IMG_20200218_2038260.jpg,800,600,Jd,184,367,280,408
IMG_20200218_203830.jpg,800,600,8s,533,112,651,159
IMG_20200218_203830.jpg,800,600,8s,166,147,283,195
IMG_20200218_203830.jpg,800,600,8s,561,384,683,436
IMG_20200218_203830.jpg,800,600,8s,190,417,310,464
IMG_20200218_203831.jpg,800,600,3d,103,98,235,139
IMG_20200218_203831.jpg,800,600,3d,513,95,639,136
IMG_20200218_203831.jpg,800,600,3d,117,397,241,434
IMG_20200218_203831.jpg,800,600,3d,516,390,641,433
IMG_20200218_2038360.jpg,800,600,Qh,220,132,322,175
IMG_20200218_2038360.jpg,800,600,Qh,559,142,664,184
IMG_20200218_2038360.jpg,800,600,Qh,552,389,667,437
IMG_20200218_2038360.jpg,800,600,Qh,210,379,312,419
IMG_20200218_203845.jpg,800,600,Ts,571,182,668,224
IMG_20200218_203845.jpg,800,600,Ts,275,197,366,237
IMG_20200218_203845.jpg,800,600,Ts,584,411,682,448
IMG_20200218_203845.jpg,800,600,Ts,280,416,372,455
IMG_20200218_2038450.jpg,800,600,Td,142,177,251,219
IMG_20200218_2038450.jpg,800,600,Td,472,174,570,217
IMG_20200218_2038450.jpg,800,600,Td,470,406,572,447
IMG_20200218_2038450.jpg,800,600,Td,154,415,257,455
IMG_20200218_203848.jpg,800,600,Ts,438,47,546,124
IMG_20200218_203848.jpg,800,600,Ts,137,200,233,270
IMG_20200218_203848.jpg,800,600,Ts,546,282,649,353
IMG_20200218_203848.jpg,800,600,Ts,242,424,336,489
IMG_20200218_203852.jpg,800,600,3c,275,153,380,193
IMG_20200218_203852.jpg,800,600,3c,615,169,719,209
IMG_20200218_203852.jpg,800,600,3c,262,404,369,446
IMG_20200218_203852.jpg,800,600,3c,612,419,725,461
IMG_20200218_2038520.jpg,800,600,5d,113,179,214,213
IMG_20200218_2038520.jpg,800,600,5d,406,187,489,219
IMG_20200218_2038520.jpg,800,600,5d,400,387,486,418
IMG_20200218_2038520.jpg,800,600,5d,118,389,210,421
IMG_20200218_203855.jpg,800,600,3c,393,74,479,139
IMG_20200218_203855.jpg,800,600,3c,275,261,358,324
IMG_20200218_203855.jpg,800,600,3c,658,239,752,311
IMG_20200218_203855.jpg,800,600,3c,530,432,619,502
IMG_20200218_203857.jpg,800,600,5c,145,174,250,219
IMG_20200218_203857.jpg,800,600,5c,461,184,561,224
IMG_20200218_203857.jpg,800,600,5c,145,412,254,450
IMG_20200218_203857.jpg,800,600,5c,453,411,557,448
IMG_20200218_203859.jpg,800,600,3h,169,137,288,186
IMG_20200218_203859.jpg,800,600,3h,554,134,685,189
IMG_20200218_203859.jpg,800,600,3h,161,419,291,474
IMG_20200218_203859.jpg,800,600,3h,559,421,684,476
IMG_20200218_203902.jpg,800,600,3h,474,126,562,193
IMG_20200218_203902.jpg,800,600,3h,212,276,295,340
IMG_20200218_203902.jpg,800,600,3h,314,459,394,513
IMG_20200218_203902.jpg,800,600,3h,576,320,664,382
IMG_20200218_2039020.jpg,800,600,As,161,180,273,229
IMG_20200218_2039020.jpg,800,600,As,499,172,601,216
IMG_20200218_2039020.jpg,800,600,As,507,411,610,453
IMG_20200218_2039020.jpg,800,600,As,180,437,289,477
IMG_20200218_203906.jpg,800,600,Kh,114,167,231,218
IMG_20200218_203906.jpg,800,600,Kh,480,164,583,217
IMG_20200218_203906.jpg,800,600,Kh,125,435,238,482
IMG_20200218_203906.jpg,800,600,Kh,482,422,584,466
IMG_20200218_203907.jpg,800,600,Kc,196,122,301,171
IMG_20200218_203907.jpg,800,600,Kc,528,127,641,177
IMG_20200218_203907.jpg,800,600,Kc,188,368,288,413
IMG_20200218_203907.jpg,800,600,Kc,526,384,637,432
IMG_20200218_203909.jpg,800,600,Kc,262,138,355,206
IMG_20200218_203909.jpg,800,600,Kc,558,249,659,316
IMG_20200218_203909.jpg,800,600,Kc,196,345,284,406
IMG_20200218_203909.jpg,800,600,Kc,473,463,570,530
IMG_20200218_203910.jpg,800,600,3s,140,185,265,238
IMG_20200218_203910.jpg,800,600,3s,509,151,618,199
IMG_20200218_203910.jpg,800,600,3s,178,451,294,501
IMG_20200218_203910.jpg,800,600,3s,535,408,645,458
IMG_20200218_203913.jpg,800,600,Jc,209,190,308,232
IMG_20200218_203913.jpg,800,600,Jc,517,193,620,239
IMG_20200218_203913.jpg,800,600,Jc,200,421,302,456
IMG_20200218_203913.jpg,800,600,Jc,517,426,617,467
IMG_20200218_203914.jpg,800,600,9c,133,144,251,192
IMG_20200218_203914.jpg,800,600,9c,505,168,613,215
IMG_20200218_203914.jpg,800,600,9c,120,424,239,464
IMG_20200218_203914.jpg,800,600,9c,491,435,598,481
IMG_20200218_203916.jpg,800,600,Jc,167,247,251,302
IMG_20200218_203916.jpg,800,600,Jc,420,100,505,161
IMG_20200218_203916.jpg,800,600,Jc,527,289,613,345
IMG_20200218_203916.jpg,800,600,Jc,277,427,361,483
IMG_20200218_203916.jpg,800,600,5h,46,5,124,76
IMG_20200218_203929.jpg,800,600,Ac,188,248,281,308
IMG_20200218_203929.jpg,800,600,Ac,483,119,577,187
IMG_20200218_203929.jpg,800,600,Ac,574,339,671,401
IMG_20200218_203929.jpg,800,600,Ac,285,463,378,518
IMG_20200218_2039290.jpg,800,600,3c,160,151,284,199
IMG_20200218_2039290.jpg,800,600,3c,522,155,630,198
IMG_20200218_2039290.jpg,800,600,3c,520,411,633,453
IMG_20200218_2039290.jpg,800,600,3c,172,418,289,463
IMG_20200218_203933.jpg,800,600,5s,224,193,325,232
IMG_20200218_203933.jpg,800,600,5s,545,189,659,229
IMG_20200218_203933.jpg,800,600,5s,216,435,323,474
IMG_20200218_203933.jpg,800,600,5s,551,438,666,477
IMG_20200218_2039330.jpg,800,600,3d,124,113,257,169
IMG_20200218_2039330.jpg,800,600,3d,502,158,617,208
IMG_20200218_2039330.jpg,800,600,3d,472,422,591,473
IMG_20200218_2039330.jpg,800,600,3d,104,392,229,439
IMG_20200218_203935.jpg,800,600,5s,224,230,304,276
IMG_20200218_203935.jpg,800,600,5s,472,145,555,194
IMG_20200218_203935.jpg,800,600,5s,286,412,364,453
IMG_20200218_203935.jpg,800,600,5s,531,335,615,379
IMG_20200218_203937.jpg,800,600,Ts,112,139,236,192
IMG_20200218_203937.jpg,800,600,Ts,484,153,597,201
IMG_20200218_203937.jpg,800,600,Ts,114,421,235,465
IMG_20200218_203937.jpg,800,600,Ts,480,417,590,458
IMG_20200218_203939.jpg,800,600,5h,225,180,322,223
IMG_20200218_203939.jpg,800,600,5h,553,177,649,218
IMG_20200218_203939.jpg,800,600,5h,227,426,327,460
IMG_20200218_203939.jpg,800,600,5h,559,422,658,455
IMG_20200218_203942.jpg,800,600,5h,182,201,303,276
IMG_20200218_203942.jpg,800,600,5h,569,48,685,118
IMG_20200218_203942.jpg,800,600,5h,295,479,409,543
IMG_20200218_203942.jpg,800,600,5h,676,328,787,394
IMG_20200218_2039420.jpg,800,600,2c,82,153,207,202
IMG_20200218_2039420.jpg,800,600,2c,443,124,549,177
IMG_20200218_2039420.jpg,800,600,2c,465,365,568,415
IMG_20200218_2039420.jpg,800,600,2c,120,416,241,459
IMG_20200218_203945.jpg,800,600,Tc,153,210,261,264
IMG_20200218_203945.jpg,800,600,Tc,488,153,587,206
IMG_20200218_203945.jpg,800,600,Tc,204,456,311,511
IMG_20200218_203945.jpg,800,600,Tc,530,386,625,442
IMG_20200218_203946.jpg,800,600,6c,141,139,274,194
IMG_20200218_203946.jpg,800,600,6c,555,143,677,196
IMG_20200218_203946.jpg,800,600,6c,143,456,277,499
IMG_20200218_203946.jpg,800,600,6c,559,445,684,492
IMG_20200218_203949.jpg,800,600,Kc,120,158,238,219
IMG_20200218_203949.jpg,800,600,Kc,476,212,580,269
IMG_20200218_203949.jpg,800,600,Kc,92,424,207,477
IMG_20200218_203949.jpg,800,600,Kc,447,458,549,513
IMG_20200218_203950.jpg,800,600,6c,263,106,367,168
IMG_20200218_203950.jpg,800,600,6c,201,347,296,401
IMG_20200218_203950.jpg,800,600,6c,597,211,698,266
IMG_20200218_203950.jpg,800,600,6c,516,447,614,501
IMG_20200218_203954.jpg,800,600,Jc,77,164,202,211
IMG_20200218_203954.jpg,800,600,Jc,459,151,572,194
IMG_20200218_203954.jpg,800,600,Jc,103,448,222,484
IMG_20200218_203954.jpg,800,600,Jc,475,420,587,460
IMG_20200218_203955.jpg,800,600,4s,152,139,265,181
IMG_20200218_203955.jpg,800,600,4s,517,142,635,187
IMG_20200218_203955.jpg,800,600,4s,146,409,259,450
IMG_20200218_203955.jpg,800,600,4s,513,422,629,465
IMG_20200218_203957.jpg,800,600,4s,262,129,356,190
IMG_20200218_203957.jpg,800,600,4s,566,258,662,319
IMG_20200218_203957.jpg,800,600,4s,176,351,267,406
IMG_20200218_203957.jpg,800,600,4s,467,480,559,540
IMG_20200218_2039570.jpg,800,600,3h,114,139,241,189
IMG_20200218_2039570.jpg,800,600,3h,499,150,606,191
IMG_20200218_2039570.jpg,800,600,3h,499,413,607,452
IMG_20200218_2039570.jpg,800,600,3h,123,422,245,467
IMG_20200218_204001.jpg,800,600,Qs,195,219,294,272
IMG_20200218_204001.jpg,800,600,Qs,499,111,593,167
IMG_20200218_204001.jpg,800,600,Qs,583,334,678,388
IMG_20200218_204001.jpg,800,600,Qs,278,445,374,499
IMG_20200218_204003.jpg,800,600,Kh,100,159,223,208
IMG_20200218_204003.jpg,800,600,Kh,498,142,608,187
IMG_20200218_204003.jpg,800,600,Kh,515,417,622,460
IMG_20200218_204003.jpg,800,600,Kh,128,448,246,496
IMG_20200218_204005.jpg,800,600,Qs,193,126,311,177
IMG_20200218_204005.jpg,800,600,Qs,564,164,678,209
IMG_20200218_204005.jpg,800,600,Qs,167,400,285,448
IMG_20200218_204005.jpg,800,600,Qs,538,434,653,484
IMG_20200218_204010.jpg,800,600,5s,104,129,232,179
IMG_20200218_204010.jpg,800,600,5s,495,171,609,219
IMG_20200218_204010.jpg,800,600,5s,83,418,206,465
IMG_20200218_204010.jpg,800,600,5s,465,448,584,498
IMG_20200218_204011.jpg,800,600,8c,157,161,271,206
IMG_20200218_204011.jpg,800,600,8c,526,167,645,214
IMG_20200218_204011.jpg,800,600,8c,146,438,262,477
IMG_20200218_204011.jpg,800,600,8c,524,446,642,492
IMG_20200218_204014.jpg,800,600,Ac,103,108,228,161
IMG_20200218_204014.jpg,800,600,Ac,489,156,598,201
IMG_20200218_204014.jpg,800,600,Ac,77,395,205,446
IMG_20200218_204014.jpg,800,600,Ac,460,424,570,475
IMG_20200218_204015.jpg,800,600,8c,216,241,290,288
IMG_20200218_204015.jpg,800,600,8c,454,134,532,186
IMG_20200218_204015.jpg,800,600,8c,533,314,611,364
IMG_20200218_204015.jpg,800,600,8c,290,418,367,466
IMG_20200218_204015.jpg,800,600,6h,37,10,109,48
IMG_20200218_204018.jpg,800,600,5h,143,109,259,166
IMG_20200218_204018.jpg,800,600,5h,516,200,617,253
IMG_20200218_204018.jpg,800,600,5h,83,384,199,435
IMG_20200218_204018.jpg,800,600,5h,458,461,562,513
IMG_20200218_204019.jpg,800,600,6h,120,122,239,166
IMG_20200218_204019.jpg,800,600,6h,535,119,663,163
IMG_20200218_204019.jpg,800,600,6h,117,427,238,472
IMG_20200218_204019.jpg,800,600,6h,536,435,666,480
IMG_20200218_204021.jpg,800,600,6c,127,134,252,190
IMG_20200218_204021.jpg,800,600,6c,515,184,625,231
IMG_20200218_204021.jpg,800,600,6c,98,426,219,472
IMG_20200218_204021.jpg,800,600,6c,485,460,598,509
IMG_20200218_204022.jpg,800,600,6h,264,95,363,154
IMG_20200218_204022.jpg,800,600,6h,183,343,276,398
IMG_20200218_204022.jpg,800,600,6h,614,226,721,290
IMG_20200218_204022.jpg,800,600,6h,511,474,614,538
IMG_20200218_204028.jpg,800,600,Qc,105,119,245,177
IMG_20200218_204028.jpg,800,600,Qc,555,153,688,206
IMG_20200218_204028.jpg,800,600,Qc,82,454,224,512
IMG_20200218_204028.jpg,800,600,Qc,538,476,672,537
IMG_20200218_204031.jpg,800,600,Qc,152,337,249,395
IMG_20200218_204031.jpg,800,600,Qc,253,117,346,176
IMG_20200218_204031.jpg,800,600,Qc,548,247,638,306
IMG_20200218_204031.jpg,800,600,Qc,454,464,547,522
IMG_20200218_204032.jpg,800,600,8c,162,188,275,225
IMG_20200218_204032.jpg,800,600,8c,504,182,603,219
IMG_20200218_204032.jpg,800,600,8c,176,442,287,479
IMG_20200218_204032.jpg,800,600,8c,515,421,612,456
IMG_20200218_204036.jpg,800,600,6h,132,136,250,187
IMG_20200218_204036.jpg,800,600,6h,514,190,617,234
IMG_20200218_204036.jpg,800,600,6h,106,424,222,464
IMG_20200218_204036.jpg,800,600,6h,486,454,590,497
IMG_20200218_204037.jpg,800,600,2h,162,123,284,171
IMG_20200218_204037.jpg,800,600,2h,567,147,682,191
IMG_20200218_204037.jpg,800,600,2h,152,421,270,463
IMG_20200218_204037.jpg,800,600,2h,553,438,667,481
IMG_20200218_204040.jpg,800,600,2h,221,295,306,351
IMG_20200218_204040.jpg,800,600,2h,328,92,412,148
IMG_20200218_204040.jpg,800,600,2h,603,240,680,293
IMG_20200218_204040.jpg,800,600,2h,506,442,587,497
IMG_20200218_2040400.jpg,800,600,4s,97,180,230,233
IMG_20200218_2040400.jpg,800,600,4s,488,118,611,168
IMG_20200218_2040400.jpg,800,600,4s,538,396,657,445
IMG_20200218_2040400.jpg,800,600,4s,162,470,283,520
IMG_20200218_204044.jpg,800,600,9d,204,140,310,182
IMG_20200218_204044.jpg,800,600,9d,545,163,646,203
IMG_20200218_204044.jpg,800,600,9d,190,393,293,431
IMG_20200218_204044.jpg,800,600,9d,530,412,634,452
IMG_20200218_2040440.jpg,800,600,Qs,156,79,294,138
IMG_20200218_2040440.jpg,800,600,Qs,553,136,669,191
IMG_20200218_2040440.jpg,800,600,Qs,518,414,639,464
IMG_20200218_2040440.jpg,800,600,Qs,118,376,257,432
IMG_20200218_204047.jpg,800,600,9d,156,216,260,269
IMG_20200218_204047.jpg,800,600,9d,471,100,567,155
IMG_20200218_204047.jpg,800,600,9d,244,443,341,501
IMG_20200218_204047.jpg,800,600,9d,556,328,650,383
IMG_20200218_204050.jpg,800,600,Qc,87,140,217,192
IMG_20200218_204050.jpg,800,600,Qc,490,141,611,192
IMG_20200218_204050.jpg,800,600,Qc,493,426,614,474
IMG_20200218_204050.jpg,800,600,Qc,97,439,222,485
IMG_20200218_204052.jpg,800,600,4d,132,174,247,220
IMG_20200218_204052.jpg,800,600,4d,509,187,625,230
IMG_20200218_204052.jpg,800,600,4d,112,458,231,503
IMG_20200218_204052.jpg,800,600,4d,507,471,628,517
IMG_20200218_204054.jpg,800,600,2h,59,144,191,190
IMG_20200218_204054.jpg,800,600,2h,487,126,606,174
IMG_20200218_204054.jpg,800,600,2h,85,457,215,505
IMG_20200218_204054.jpg,800,600,2h,504,425,620,469
IMG_20200218_204055.jpg,800,600,4d,198,276,288,345
IMG_20200218_204055.jpg,800,600,4d,325,64,415,130
IMG_20200218_204055.jpg,800,600,4d,614,237,706,301
IMG_20200218_204055.jpg,800,600,4d,491,455,585,523
IMG_20200218_204059.jpg,800,600,6d,149,110,269,155
IMG_20200218_204059.jpg,800,600,6d,540,133,664,176
IMG_20200218_204059.jpg,800,600,6d,128,396,248,445
IMG_20200218_204059.jpg,800,600,6d,524,424,651,476
IMG_20200218_204102.jpg,800,600,6d,120,249,219,312
IMG_20200218_204102.jpg,800,600,6d,432,66,535,139
IMG_20200218_204102.jpg,800,600,6d,562,308,667,375
IMG_20200218_204102.jpg,800,600,6d,245,479,341,539
IMG_20200218_2041020.jpg,800,600,9d,106,147,239,200
IMG_20200218_2041020.jpg,800,600,9d,497,136,604,183
IMG_20200218_2041020.jpg,800,600,9d,501,403,617,442
IMG_20200218_2041020.jpg,800,600,9d,138,432,254,477
IMG_20200218_204105.jpg,800,600,4d,147,139,269,183
IMG_20200218_204105.jpg,800,600,4d,522,139,630,187
IMG_20200218_204105.jpg,800,600,4d,523,405,630,448
IMG_20200218_204105.jpg,800,600,4d,156,419,274,463
IMG_20200218_204106.jpg,800,600,2s,189,152,306,206
IMG_20200218_204106.jpg,800,600,2s,556,172,688,224
IMG_20200218_204106.jpg,800,600,2s,167,431,286,476
IMG_20200218_204106.jpg,800,600,2s,544,457,672,506
IMG_20200218_204109.jpg,800,600,2s,196,324,299,394
IMG_20200218_204109.jpg,800,600,2s,312,97,411,163
IMG_20200218_204109.jpg,800,600,2s,625,243,732,316
IMG_20200218_204109.jpg,800,600,2s,512,485,621,558
IMG_20200218_204113.jpg,800,600,9s,222,133,338,181
IMG_20200218_204113.jpg,800,600,9s,601,156,729,202
IMG_20200218_204113.jpg,800,600,9s,199,409,314,456
IMG_20200218_204113.jpg,800,600,9s,578,447,705,500
IMG_20200218_204116.jpg,800,600,9s,274,38,371,108
IMG_20200218_204116.jpg,800,600,9s,145,261,238,332
IMG_20200218_204116.jpg,800,600,9s,440,445,541,520
IMG_20200218_204116.jpg,800,600,9s,582,218,685,292
IMG_20200218_2041160.jpg,800,600,6d,112,111,252,164
IMG_20200218_2041160.jpg,800,600,6d,524,127,641,174
IMG_20200218_2041160.jpg,800,600,6d,518,415,637,458
IMG_20200218_2041160.jpg,800,600,6d,117,421,249,463
IMG_20200218_204120.jpg,800,600,6s,185,122,299,171
IMG_20200218_204120.jpg,800,600,6s,559,161,681,209
IMG_20200218_204120.jpg,800,600,6s,158,398,270,449
IMG_20200218_204120.jpg,800,600,6s,529,444,649,489
IMG_20200218_2041200.jpg,800,600,2s,118,127,267,182
IMG_20200218_2041200.jpg,800,600,2s,530,143,650,192
IMG_20200218_2041200.jpg,800,600,2s,526,422,645,471
IMG_20200218_2041200.jpg,800,600,2s,130,434,267,481
IMG_20200218_204123.jpg,800,600,6s,245,223,323,305
IMG_20200218_204123.jpg,800,600,6s,411,56,488,137
IMG_20200218_204123.jpg,800,600,6s,640,281,719,358
IMG_20200218_204123.jpg,800,600,6s,475,452,556,534
IMG_20200218_204128.jpg,800,600,Ad,216,140,332,187
IMG_20200218_204128.jpg,800,600,Ad,580,185,686,231
IMG_20200218_204128.jpg,800,600,Ad,186,413,300,457
IMG_20200218_204128.jpg,800,600,Ad,547,447,657,493
IMG_20200218_204131.jpg,800,600,Ad,187,246,263,315
IMG_20200218_204131.jpg,800,600,Ad,341,74,416,143
IMG_20200218_204131.jpg,800,600,Ad,571,282,644,348
IMG_20200218_204131.jpg,800,600,Ad,423,451,498,522
IMG_20200218_204131.jpg,800,600,Js,714,116,791,211
IMG_20200218_2041310.jpg,800,600,9s,107,129,243,179
IMG_20200218_2041310.jpg,800,600,9s,520,153,643,199
IMG_20200218_2041310.jpg,800,600,9s,505,444,633,493
IMG_20200218_2041310.jpg,800,600,9s,97,435,237,489
IMG_20200218_204135.jpg,800,600,Kd,161,229,258,295
IMG_20200218_204135.jpg,800,600,Kd,458,70,556,145
IMG_20200218_204135.jpg,800,600,Kd,573,287,680,363
IMG_20200218_204135.jpg,800,600,Kd,259,449,356,514
IMG_20200218_2041350.jpg,800,600,6s,98,177,224,229
IMG_20200218_2041350.jpg,800,600,6s,476,161,591,210
IMG_20200218_2041350.jpg,800,600,6s,489,435,605,479
IMG_20200218_2041350.jpg,800,600,6s,120,461,243,506
IMG_20200218_204137.jpg,800,600,Kd,80,67,236,132
IMG_20200218_204137.jpg,800,600,Kd,564,87,708,147
IMG_20200218_204137.jpg,800,600,Kd,67,426,222,490
IMG_20200218_204137.jpg,800,600,Kd,558,438,706,498
IMG_20200218_204142.jpg,800,600,Qd,92,139,214,183
IMG_20200218_204142.jpg,800,600,Qd,485,139,617,187
IMG_20200218_204142.jpg,800,600,Qd,84,429,205,475
IMG_20200218_204142.jpg,800,600,Qd,484,439,612,491
IMG_20200218_204145.jpg,800,600,Qd,214,74,316,140
IMG_20200218_204145.jpg,800,600,Qd,541,232,646,304
IMG_20200218_204145.jpg,800,600,Qd,423,479,529,551
IMG_20200218_204145.jpg,800,600,Qd,95,313,198,384
IMG_20200218_204149.jpg,800,600,7s,99,138,232,189
IMG_20200218_204149.jpg,800,600,7s,524,151,662,205
IMG_20200218_204149.jpg,800,600,7s,75,453,214,512
IMG_20200218_204149.jpg,800,600,7s,514,475,659,535
